transaction_id,amount,payment_method,failure_reason,bank,hour_of_day,day_of_week,is_weekend,prev_retry_attempts,customer_success_rate_history,retry_success
txn_011133,696.09,Credit Card,insufficient_funds,Kotak,5,2,0,0,0.738,0
txn_011134,1375.84,Netbanking,insufficient_funds,ICICI,10,4,0,1,0.931,1
txn_011135,308.12,Debit Card,bank_server_down,Yes Bank,16,0,0,2,0.892,0
txn_011136,454.17,UPI,insufficient_funds,Kotak,3,3,0,1,0.877,0
txn_011137,607.57,Credit Card,risk_flagged,ICICI,15,2,0,0,0.778,0
txn_011138,174.38,UPI,card_declined,HDFC,21,5,1,0,0.822,0
txn_011139,74.63,UPI,bank_server_down,HDFC,23,4,0,0,0.713,0
txn_011140,1212.2,UPI,network_timeout,SBI,2,2,0,0,0.844,1
txn_011141,1010.6,UPI,card_declined,SBI,16,6,1,0,0.651,1
txn_011142,820.83,Netbanking,card_declined,IDFC,2,6,1,0,0.345,0
txn_011143,597.71,UPI,risk_flagged,Kotak,3,3,0,1,0.757,1
txn_011144,801.76,UPI,bank_server_down,Yes Bank,7,6,1,1,0.847,1
txn_011145,803.8,UPI,risk_flagged,IDFC,9,5,1,2,0.197,0
txn_011146,292.95,UPI,bank_server_down,Kotak,7,3,0,0,0.846,1
txn_011147,1010.15,UPI,wrong_otp,ICICI,11,2,0,2,0.782,1
txn_011148,157.55,Netbanking,bank_server_down,Yes Bank,6,5,1,0,0.607,1
txn_011149,143.16,UPI,insufficient_funds,Yes Bank,13,0,0,0,0.504,0
txn_011150,236.86,UPI,bank_server_down,Yes Bank,16,5,1,0,0.776,1
txn_011151,1620.27,Debit Card,bank_server_down,SBI,7,5,1,4,0.33,0
txn_011152,571.58,UPI,insufficient_funds,SBI,6,0,0,1,0.864,1
txn_011153,3449.16,UPI,wrong_otp,Kotak,22,1,0,0,0.679,1
txn_011154,554.07,Debit Card,bank_server_down,Kotak,4,0,0,1,0.923,1
txn_011155,3176.91,Debit Card,card_declined,Kotak,5,0,0,0,0.65,1
txn_011156,1387.45,UPI,bank_server_down,HDFC,23,1,0,1,0.669,0
txn_011157,1819.43,UPI,insufficient_funds,ICICI,5,0,0,2,0.916,0
txn_011158,231.85,Credit Card,expired_card,Axis,6,1,0,1,0.517,0
txn_011159,1877.64,UPI,insufficient_funds,Yes Bank,14,6,1,0,0.731,1
txn_011160,1631.79,Debit Card,wrong_otp,ICICI,15,6,1,0,0.31,1
txn_011161,373.7,Wallet,bank_server_down,ICICI,10,3,0,0,0.855,0
txn_011162,1254.4,UPI,insufficient_funds,HDFC,14,5,1,0,0.826,0
txn_011163,2071.58,UPI,insufficient_funds,SBI,15,3,0,0,0.907,0
txn_011164,9415.74,Wallet,network_timeout,Kotak,16,1,0,0,0.91,1
txn_011165,921.62,UPI,card_declined,HDFC,20,6,1,2,0.822,1
txn_011166,91.58,Netbanking,bank_server_down,HDFC,18,0,0,0,0.951,1
txn_011167,286.56,UPI,card_declined,Axis,12,0,0,1,0.83,0
txn_011168,1829.12,Credit Card,expired_card,Kotak,6,0,0,0,0.449,0
txn_011169,288.21,Debit Card,wrong_otp,HDFC,17,3,0,0,0.773,0
txn_011170,1167.05,Credit Card,insufficient_funds,Yes Bank,5,3,0,0,0.945,0
txn_011171,227.9,Debit Card,insufficient_funds,SBI,14,2,0,2,0.542,0
txn_011172,1618.46,Debit Card,card_declined,ICICI,7,5,1,1,0.689,1
txn_011173,464.81,UPI,insufficient_funds,HDFC,21,6,1,1,0.565,1
txn_011174,518.0,UPI,card_declined,HDFC,13,6,1,1,0.4,1
txn_011175,1108.6,UPI,bank_server_down,Yes Bank,5,4,0,1,0.905,0
txn_011176,706.02,UPI,network_timeout,IDFC,5,6,1,1,0.751,1
txn_011177,681.88,Debit Card,card_declined,Kotak,9,4,0,1,0.944,1
txn_011178,636.45,UPI,wrong_otp,HDFC,6,3,0,0,0.241,0
txn_011179,1226.55,Debit Card,card_declined,Yes Bank,4,1,0,0,0.966,0
txn_011180,418.1,Wallet,insufficient_funds,Yes Bank,4,2,0,1,0.691,1
txn_011181,142.86,Credit Card,card_declined,SBI,17,2,0,2,0.729,0
txn_011182,908.83,UPI,card_declined,Kotak,4,2,0,1,0.547,0
txn_011183,784.45,Credit Card,insufficient_funds,HDFC,18,2,0,0,0.892,1
txn_011184,1874.24,Credit Card,insufficient_funds,Axis,22,4,0,1,0.702,1
txn_011185,3845.58,Debit Card,wrong_otp,Yes Bank,23,3,0,0,0.556,1
txn_011186,466.77,Debit Card,insufficient_funds,SBI,20,4,0,1,0.755,0
txn_011187,265.09,UPI,card_declined,SBI,14,1,0,0,0.689,0
txn_011188,239.63,Debit Card,card_declined,IDFC,8,0,0,0,0.624,1
txn_011189,1297.97,Credit Card,risk_flagged,HDFC,21,3,0,0,0.827,0
txn_011190,391.62,UPI,card_declined,HDFC,18,5,1,1,0.979,0
txn_011191,281.38,Credit Card,risk_flagged,Axis,12,1,0,0,0.72,0
txn_011192,3541.77,Netbanking,wrong_otp,HDFC,23,3,0,0,0.709,0
txn_011193,1305.95,UPI,insufficient_funds,IDFC,3,3,0,0,0.446,0
txn_011194,10699.06,UPI,card_declined,ICICI,23,1,0,0,0.661,0
txn_011195,3315.32,UPI,insufficient_funds,Yes Bank,19,0,0,3,0.772,0
txn_011196,556.08,UPI,insufficient_funds,SBI,11,2,0,2,0.566,0
txn_011197,410.81,Debit Card,risk_flagged,IDFC,12,2,0,1,0.571,0
txn_011198,694.85,Credit Card,expired_card,HDFC,15,1,0,0,0.91,1
txn_011199,234.78,UPI,wrong_otp,SBI,14,4,0,1,0.771,1
txn_011200,1636.85,UPI,insufficient_funds,Yes Bank,19,1,0,0,0.474,0
txn_011201,1356.03,Netbanking,bank_server_down,Axis,15,5,1,1,0.796,1
txn_011202,123.49,UPI,bank_server_down,IDFC,20,5,1,0,0.694,1
txn_011203,900.09,UPI,bank_server_down,HDFC,23,1,0,1,0.805,1
txn_011204,545.11,Debit Card,network_timeout,ICICI,9,6,1,1,0.651,1
txn_011205,879.38,Debit Card,insufficient_funds,ICICI,19,0,0,1,0.709,0
txn_011206,560.27,UPI,risk_flagged,ICICI,12,4,0,0,0.743,1
txn_011207,252.86,Netbanking,card_declined,SBI,7,2,0,1,0.735,0
txn_011208,298.19,UPI,insufficient_funds,Yes Bank,21,4,0,0,0.456,1
txn_011209,1151.15,Netbanking,insufficient_funds,Kotak,6,5,1,0,0.976,0
txn_011210,898.92,Debit Card,bank_server_down,Kotak,18,2,0,0,0.631,0
txn_011211,161.65,Credit Card,expired_card,ICICI,6,4,0,0,0.927,0
txn_011212,516.67,Debit Card,card_declined,Kotak,8,3,0,0,0.821,0
txn_011213,319.01,Netbanking,bank_server_down,Axis,16,5,1,1,0.447,1
txn_011214,308.67,UPI,insufficient_funds,HDFC,16,2,0,3,0.652,0
txn_011215,2574.24,Credit Card,bank_server_down,Kotak,12,5,1,0,0.805,1
txn_011216,519.09,UPI,network_timeout,Kotak,3,5,1,0,0.886,0
txn_011217,381.51,UPI,bank_server_down,Kotak,4,6,1,0,0.909,1
txn_011218,145.07,Debit Card,card_declined,Kotak,9,4,0,0,0.78,1
txn_011219,669.05,UPI,insufficient_funds,Yes Bank,10,4,0,0,0.514,0
txn_011220,800.3,UPI,card_declined,HDFC,15,3,0,0,0.684,1
txn_011221,744.04,UPI,expired_card,Yes Bank,17,3,0,1,0.797,0
txn_011222,791.34,UPI,insufficient_funds,SBI,14,5,1,1,0.799,0
txn_011223,2582.51,Debit Card,insufficient_funds,Kotak,13,6,1,0,0.843,1
txn_011224,3461.9,UPI,insufficient_funds,HDFC,19,6,1,2,0.876,0
txn_011225,660.21,Credit Card,wrong_otp,Kotak,14,3,0,1,0.77,1
txn_011226,1326.76,Credit Card,bank_server_down,Kotak,10,1,0,0,0.792,0
txn_011227,635.36,Wallet,wrong_otp,SBI,20,3,0,2,0.872,0
txn_011228,6788.13,Debit Card,insufficient_funds,Yes Bank,5,6,1,1,0.934,1
txn_011229,1605.67,Credit Card,card_declined,SBI,2,4,0,0,0.781,1
txn_011230,279.82,Credit Card,risk_flagged,Kotak,17,4,0,1,0.796,0
txn_011231,1731.49,UPI,wrong_otp,Axis,7,5,1,2,0.592,0
txn_011232,868.33,Debit Card,wrong_otp,Yes Bank,22,2,0,1,0.738,1
txn_011233,945.81,UPI,insufficient_funds,IDFC,0,0,0,0,0.914,0
txn_011234,725.98,UPI,expired_card,SBI,9,1,0,1,0.737,1
txn_011235,459.76,UPI,insufficient_funds,Yes Bank,9,4,0,2,0.734,0
txn_011236,211.3,Debit Card,bank_server_down,Kotak,6,2,0,1,0.543,0
txn_011237,441.03,Credit Card,network_timeout,ICICI,13,3,0,0,0.855,1
txn_011238,581.63,UPI,card_declined,Yes Bank,13,0,0,0,0.857,1
txn_011239,1793.66,Credit Card,insufficient_funds,Axis,11,2,0,1,0.923,0
txn_011240,517.39,Credit Card,card_declined,Yes Bank,21,6,1,1,0.64,0
txn_011241,950.42,Debit Card,insufficient_funds,Kotak,7,2,0,1,0.82,0
txn_011242,1787.76,Credit Card,bank_server_down,ICICI,6,5,1,0,0.601,1
txn_011243,1625.11,Debit Card,risk_flagged,HDFC,11,4,0,1,0.815,0
txn_011244,338.38,Credit Card,card_declined,Yes Bank,10,1,0,1,0.833,1
txn_011245,1507.99,Wallet,wrong_otp,Kotak,21,1,0,2,0.789,0
txn_011246,1169.03,UPI,network_timeout,HDFC,21,3,0,1,0.889,1
txn_011247,91.82,Debit Card,network_timeout,Kotak,20,1,0,1,0.878,1
txn_011248,370.34,Debit Card,expired_card,ICICI,11,0,0,1,0.929,0
txn_011249,920.46,Debit Card,insufficient_funds,ICICI,1,0,0,0,0.626,0
txn_011250,5296.06,Netbanking,card_declined,IDFC,11,2,0,1,0.872,0
txn_011251,531.82,UPI,insufficient_funds,ICICI,1,4,0,0,0.931,0
txn_011252,3423.59,Netbanking,bank_server_down,IDFC,22,4,0,0,0.736,1
txn_011253,67.75,Credit Card,insufficient_funds,SBI,11,4,0,0,0.641,1
txn_011254,1970.91,Credit Card,risk_flagged,Kotak,13,4,0,1,0.856,1
txn_011255,2789.83,Credit Card,expired_card,IDFC,7,0,0,0,0.646,0
txn_011256,5424.83,UPI,insufficient_funds,HDFC,7,1,0,0,0.786,0
txn_011257,867.85,Netbanking,wrong_otp,SBI,21,2,0,0,0.772,1
txn_011258,606.71,UPI,insufficient_funds,Yes Bank,17,6,1,0,0.601,0
txn_011259,268.06,UPI,insufficient_funds,SBI,10,5,1,2,0.786,1
txn_011260,1935.78,UPI,expired_card,Axis,20,1,0,0,0.631,1
txn_011261,243.78,Debit Card,bank_server_down,SBI,7,0,0,0,0.522,1
txn_011262,101.35,Credit Card,network_timeout,Yes Bank,14,6,1,0,0.28,1
txn_011263,322.17,UPI,card_declined,IDFC,9,3,0,2,0.895,0
txn_011264,5421.29,Debit Card,bank_server_down,HDFC,9,0,0,1,0.683,0
txn_011265,1892.7,Debit Card,wrong_otp,ICICI,10,3,0,0,0.606,0
txn_011266,1398.34,UPI,insufficient_funds,Kotak,5,0,0,0,0.503,1
txn_011267,724.1,Debit Card,bank_server_down,Yes Bank,16,4,0,1,0.848,1
txn_011268,1062.63,Debit Card,insufficient_funds,Yes Bank,11,2,0,1,0.201,0
txn_011269,870.88,UPI,wrong_otp,ICICI,9,0,0,0,0.696,1
txn_011270,345.36,Credit Card,insufficient_funds,Yes Bank,6,3,0,0,0.529,0
txn_011271,2792.38,Debit Card,network_timeout,IDFC,1,6,1,0,0.634,0
txn_011272,755.47,UPI,card_declined,HDFC,15,1,0,0,0.784,1
txn_011273,420.93,Wallet,wrong_otp,SBI,13,3,0,0,0.645,0
txn_011274,1076.71,UPI,insufficient_funds,Yes Bank,16,1,0,0,0.683,1
txn_011275,277.08,Debit Card,wrong_otp,SBI,21,0,0,0,0.797,0
txn_011276,1124.87,Credit Card,bank_server_down,SBI,21,2,0,1,0.793,1
txn_011277,872.75,Debit Card,network_timeout,IDFC,9,4,0,1,0.583,0
txn_011278,1167.51,Wallet,insufficient_funds,Kotak,8,4,0,2,0.64,0
txn_011279,77.35,UPI,card_declined,ICICI,13,3,0,0,0.832,0
txn_011280,905.12,Credit Card,bank_server_down,ICICI,12,5,1,3,0.788,0
txn_011281,2787.05,UPI,wrong_otp,HDFC,9,6,1,1,0.715,0
txn_011282,176.79,UPI,expired_card,IDFC,19,1,0,0,0.768,0
txn_011283,1282.04,UPI,network_timeout,SBI,1,2,0,0,0.404,0
txn_011284,54.22,UPI,network_timeout,SBI,16,6,1,0,0.692,1
txn_011285,1300.91,Credit Card,card_declined,Yes Bank,15,6,1,3,0.657,0
txn_011286,541.09,UPI,insufficient_funds,ICICI,13,4,0,1,0.45,0
txn_011287,1745.9,UPI,network_timeout,Kotak,21,0,0,0,0.746,1
txn_011288,195.56,Credit Card,insufficient_funds,IDFC,3,5,1,1,0.533,0
txn_011289,1127.83,UPI,network_timeout,HDFC,0,3,0,1,0.713,1
txn_011290,1099.33,Netbanking,insufficient_funds,HDFC,1,3,0,0,0.572,0
txn_011291,380.21,Credit Card,network_timeout,HDFC,16,0,0,1,0.413,1
txn_011292,191.78,UPI,bank_server_down,SBI,20,4,0,0,0.871,1
txn_011293,541.48,UPI,insufficient_funds,ICICI,6,1,0,0,0.759,1
txn_011294,559.32,Debit Card,network_timeout,Yes Bank,22,3,0,0,0.683,0
txn_011295,172.34,UPI,insufficient_funds,SBI,15,0,0,1,0.485,1
txn_011296,4286.16,Credit Card,card_declined,SBI,7,4,0,0,0.836,1
txn_011297,480.85,UPI,bank_server_down,SBI,13,5,1,1,0.855,1
txn_011298,547.12,UPI,card_declined,HDFC,20,3,0,0,0.656,1
txn_011299,478.05,Credit Card,insufficient_funds,IDFC,7,5,1,0,0.773,0
txn_011300,324.86,Credit Card,risk_flagged,SBI,13,4,0,0,0.846,0
txn_011301,4211.82,Credit Card,insufficient_funds,HDFC,11,2,0,1,0.601,0
txn_011302,669.8,UPI,insufficient_funds,Yes Bank,16,2,0,0,0.863,0
txn_011303,92.65,Debit Card,bank_server_down,ICICI,18,0,0,2,0.654,0
txn_011304,1001.76,UPI,bank_server_down,Axis,16,3,0,1,0.665,0
txn_011305,391.46,UPI,network_timeout,Axis,15,4,0,0,0.615,1
txn_011306,117.1,Wallet,insufficient_funds,SBI,0,0,0,3,0.79,0
txn_011307,1714.5,Credit Card,bank_server_down,ICICI,15,6,1,1,0.796,1
txn_011308,633.86,UPI,card_declined,IDFC,11,5,1,2,0.873,0
txn_011309,249.99,Credit Card,insufficient_funds,Axis,20,5,1,1,0.456,0
txn_011310,1455.08,UPI,insufficient_funds,IDFC,19,6,1,0,0.876,0
txn_011311,305.66,UPI,insufficient_funds,ICICI,15,6,1,1,0.81,0
txn_011312,149.41,Wallet,bank_server_down,Axis,4,5,1,0,0.858,0
txn_011313,543.63,Credit Card,card_declined,Axis,14,1,0,1,0.776,0
txn_011314,2079.96,Debit Card,card_declined,Yes Bank,5,1,0,1,0.393,0
txn_011315,2220.49,Credit Card,insufficient_funds,HDFC,22,0,0,1,0.828,0
txn_011316,817.92,UPI,card_declined,Kotak,12,4,0,0,0.627,1
txn_011317,4839.85,UPI,bank_server_down,IDFC,22,4,0,1,0.47,0
txn_011318,169.74,Debit Card,insufficient_funds,IDFC,5,4,0,0,0.811,1
txn_011319,4993.47,UPI,bank_server_down,SBI,16,6,1,1,0.712,1
txn_011320,1290.67,UPI,card_declined,Axis,8,3,0,0,0.619,1
txn_011321,142.19,UPI,card_declined,Yes Bank,10,2,0,0,0.869,1
txn_011322,463.33,Netbanking,risk_flagged,Yes Bank,16,2,0,1,0.808,0
txn_011323,353.25,Debit Card,risk_flagged,HDFC,13,4,0,0,0.853,1
txn_011324,1497.63,Credit Card,wrong_otp,HDFC,14,0,0,1,0.86,0
txn_011325,253.5,Credit Card,card_declined,Axis,22,0,0,1,0.928,0
txn_011326,2549.53,UPI,network_timeout,ICICI,0,6,1,0,0.735,0
txn_011327,560.36,Credit Card,insufficient_funds,Yes Bank,8,5,1,0,0.58,0
txn_011328,623.47,Credit Card,wrong_otp,IDFC,11,4,0,0,0.346,0
txn_011329,2361.06,Debit Card,insufficient_funds,SBI,14,2,0,0,0.536,0
txn_011330,1155.3,UPI,network_timeout,Kotak,23,0,0,0,0.768,0
txn_011331,8494.94,Credit Card,card_declined,Yes Bank,6,6,1,0,0.712,0
txn_011332,508.63,Wallet,bank_server_down,IDFC,20,1,0,1,0.873,1
txn_011333,2244.66,UPI,wrong_otp,IDFC,6,3,0,0,0.714,1
txn_011334,4985.81,Wallet,network_timeout,Kotak,23,3,0,1,0.542,1
txn_011335,465.06,Debit Card,card_declined,Axis,0,2,0,2,0.755,0
txn_011336,344.4,UPI,network_timeout,Axis,1,4,0,0,0.764,0
txn_011337,809.13,UPI,insufficient_funds,Kotak,19,2,0,1,0.744,0
txn_011338,1218.18,Debit Card,wrong_otp,Kotak,0,1,0,1,0.848,1
txn_011339,1031.49,UPI,network_timeout,IDFC,13,1,0,1,0.424,1
txn_011340,561.26,UPI,card_declined,Axis,21,6,1,1,0.533,0
txn_011341,175.27,Debit Card,bank_server_down,SBI,15,3,0,1,0.576,0
txn_011342,1793.65,Debit Card,risk_flagged,HDFC,17,2,0,2,0.696,0
txn_011343,1839.81,Credit Card,insufficient_funds,ICICI,13,3,0,2,0.703,0
txn_011344,1858.21,Wallet,insufficient_funds,HDFC,6,3,0,0,0.791,1
txn_011345,187.2,Netbanking,wrong_otp,HDFC,15,1,0,0,0.667,1
txn_011346,290.76,Debit Card,network_timeout,HDFC,21,2,0,1,0.71,1
txn_011347,232.0,Credit Card,wrong_otp,Yes Bank,13,0,0,2,0.807,0
txn_011348,355.1,Debit Card,insufficient_funds,Yes Bank,19,6,1,1,0.81,0
txn_011349,503.73,Credit Card,insufficient_funds,SBI,7,4,0,0,0.583,1
txn_011350,1213.91,Debit Card,insufficient_funds,Yes Bank,15,3,0,2,0.763,0
txn_011351,1202.51,UPI,risk_flagged,IDFC,7,1,0,0,0.589,0
txn_011352,755.66,UPI,card_declined,SBI,17,5,1,1,0.866,0
txn_011353,912.34,Credit Card,insufficient_funds,Axis,22,2,0,1,0.78,0
txn_011354,634.47,UPI,network_timeout,HDFC,0,4,0,1,0.783,1
txn_011355,512.66,UPI,wrong_otp,Kotak,6,5,1,1,0.873,1
txn_011356,4973.49,UPI,bank_server_down,Yes Bank,4,4,0,0,0.613,0
txn_011357,543.57,Netbanking,wrong_otp,Axis,0,4,0,1,0.817,1
txn_011358,181.51,UPI,expired_card,IDFC,19,0,0,3,0.698,1
txn_011359,555.68,Debit Card,insufficient_funds,ICICI,19,3,0,0,0.579,1
txn_011360,2392.2,Netbanking,network_timeout,SBI,21,6,1,2,0.605,0
txn_011361,157.18,Debit Card,expired_card,Axis,10,0,0,1,0.64,0
txn_011362,421.16,Credit Card,insufficient_funds,HDFC,9,4,0,1,0.698,0
txn_011363,369.75,UPI,bank_server_down,SBI,1,4,0,1,0.719,1
txn_011364,569.47,UPI,card_declined,SBI,14,6,1,0,0.434,1
txn_011365,3600.86,Debit Card,card_declined,Axis,23,4,0,0,0.672,1
txn_011366,267.86,Debit Card,bank_server_down,ICICI,16,3,0,0,0.667,0
txn_011367,263.65,Credit Card,insufficient_funds,IDFC,2,0,0,1,0.9,0
txn_011368,383.28,UPI,risk_flagged,Yes Bank,3,2,0,1,0.903,0
txn_011369,207.9,UPI,risk_flagged,IDFC,12,3,0,0,0.804,0
txn_011370,485.98,UPI,insufficient_funds,IDFC,23,2,0,0,0.743,0
txn_011371,1438.59,Wallet,bank_server_down,SBI,13,5,1,0,0.767,1
txn_011372,213.18,UPI,wrong_otp,ICICI,16,6,1,0,0.638,0
txn_011373,2387.27,Credit Card,card_declined,Axis,19,1,0,0,0.628,0
txn_011374,3750.69,Wallet,insufficient_funds,Axis,6,1,0,2,0.951,0
txn_011375,308.13,Debit Card,network_timeout,SBI,3,4,0,1,0.74,0
txn_011376,294.77,Netbanking,insufficient_funds,HDFC,20,1,0,1,0.653,0
txn_011377,236.63,Credit Card,card_declined,ICICI,20,0,0,2,0.777,0
txn_011378,523.59,UPI,insufficient_funds,Yes Bank,1,6,1,2,0.627,0
txn_011379,385.11,Debit Card,card_declined,Axis,23,6,1,0,0.806,0
txn_011380,2716.97,UPI,network_timeout,Kotak,6,5,1,2,0.43,0
txn_011381,3056.42,UPI,insufficient_funds,Yes Bank,6,5,1,0,0.618,0
txn_011382,189.31,Credit Card,insufficient_funds,Kotak,15,1,0,2,0.878,0
txn_011383,2913.37,UPI,bank_server_down,HDFC,3,4,0,0,0.828,1
txn_011384,513.1,Debit Card,card_declined,HDFC,3,0,0,0,0.425,0
txn_011385,841.66,Netbanking,insufficient_funds,Yes Bank,13,4,0,0,0.554,0
txn_011386,259.43,Credit Card,insufficient_funds,Axis,21,2,0,1,0.599,0
txn_011387,979.65,UPI,card_declined,Yes Bank,21,2,0,1,0.856,0
txn_011388,359.32,UPI,wrong_otp,HDFC,14,5,1,0,0.784,1
txn_011389,787.46,UPI,network_timeout,Yes Bank,6,3,0,1,0.421,1
txn_011390,5154.37,Debit Card,bank_server_down,Yes Bank,21,2,0,0,0.958,1
txn_011391,86.23,Wallet,bank_server_down,SBI,16,2,0,1,0.832,1
txn_011392,367.1,UPI,insufficient_funds,ICICI,14,6,1,0,0.668,1
txn_011393,440.71,UPI,wrong_otp,Kotak,21,3,0,1,0.565,1
txn_011394,2741.47,UPI,network_timeout,IDFC,4,1,0,1,0.75,1
txn_011395,843.02,Credit Card,card_declined,Kotak,16,2,0,1,0.644,1
txn_011396,624.48,Netbanking,bank_server_down,Kotak,19,0,0,0,0.834,1
txn_011397,1594.44,Credit Card,insufficient_funds,Axis,21,2,0,0,0.823,0
txn_011398,2064.99,Netbanking,risk_flagged,Axis,21,1,0,0,0.877,0
txn_011399,1601.95,Debit Card,card_declined,Kotak,16,3,0,0,0.749,1
txn_011400,843.34,Credit Card,insufficient_funds,Axis,6,1,0,1,0.747,0
txn_011401,71.42,UPI,insufficient_funds,ICICI,12,0,0,1,0.404,0
txn_011402,746.15,Credit Card,bank_server_down,IDFC,15,1,0,1,0.774,1
txn_011403,439.53,UPI,card_declined,Yes Bank,3,6,1,1,0.792,0
txn_011404,1365.35,UPI,insufficient_funds,Kotak,22,0,0,1,0.724,1
txn_011405,273.27,Credit Card,network_timeout,ICICI,8,0,0,0,0.796,1
txn_011406,317.66,UPI,insufficient_funds,HDFC,10,1,0,0,0.7,0
txn_011407,180.3,UPI,bank_server_down,HDFC,16,5,1,1,0.818,1
txn_011408,929.66,UPI,risk_flagged,HDFC,8,2,0,2,0.807,0
txn_011409,1012.97,UPI,bank_server_down,IDFC,22,0,0,1,0.908,1
txn_011410,948.6,Debit Card,card_declined,Kotak,9,1,0,2,0.636,1
txn_011411,980.17,UPI,bank_server_down,SBI,21,0,0,0,0.755,1
txn_011412,469.79,Wallet,card_declined,Axis,12,1,0,0,0.455,1
txn_011413,1266.65,Credit Card,bank_server_down,Kotak,14,6,1,2,0.624,0
txn_011414,822.18,UPI,insufficient_funds,IDFC,14,2,0,2,0.677,0
txn_011415,1095.21,UPI,network_timeout,SBI,14,5,1,1,0.602,1
txn_011416,528.94,Debit Card,card_declined,Kotak,9,5,1,0,0.813,1
txn_011417,463.5,Credit Card,insufficient_funds,SBI,0,5,1,0,0.853,0
txn_011418,616.4,UPI,card_declined,Axis,2,1,0,2,0.791,0
txn_011419,803.01,Debit Card,risk_flagged,Yes Bank,10,1,0,3,0.568,0
txn_011420,420.74,Credit Card,insufficient_funds,Kotak,22,5,1,0,0.345,0
txn_011421,213.94,Netbanking,bank_server_down,Kotak,16,4,0,1,0.894,1
txn_011422,889.71,Netbanking,card_declined,Axis,5,4,0,1,0.674,1
txn_011423,336.36,UPI,risk_flagged,ICICI,0,0,0,0,0.927,1
txn_011424,299.03,Credit Card,risk_flagged,HDFC,1,0,0,1,0.719,0
txn_011425,959.14,Debit Card,bank_server_down,HDFC,18,2,0,0,0.826,0
txn_011426,489.85,Wallet,bank_server_down,SBI,5,3,0,0,0.726,0
txn_011427,1337.55,Debit Card,wrong_otp,HDFC,18,2,0,0,0.747,0
txn_011428,1387.94,Debit Card,bank_server_down,Yes Bank,8,0,0,0,0.726,1
txn_011429,3198.64,Debit Card,card_declined,Axis,5,0,0,1,0.684,0
txn_011430,408.27,Debit Card,bank_server_down,Yes Bank,11,2,0,1,0.946,1
txn_011431,7648.78,UPI,network_timeout,HDFC,7,4,0,0,0.75,1
txn_011432,2730.81,UPI,bank_server_down,Yes Bank,20,5,1,0,0.685,1
txn_011433,520.13,Debit Card,network_timeout,IDFC,14,1,0,1,0.782,0
txn_011434,384.9,UPI,bank_server_down,SBI,21,5,1,0,0.825,0
txn_011435,157.88,Debit Card,wrong_otp,Yes Bank,10,1,0,0,0.778,0
txn_011436,390.41,Debit Card,insufficient_funds,HDFC,11,2,0,1,0.487,0
txn_011437,438.17,Debit Card,insufficient_funds,Yes Bank,12,5,1,0,0.798,1
txn_011438,424.72,Debit Card,insufficient_funds,HDFC,22,6,1,1,0.921,0
txn_011439,1418.22,UPI,bank_server_down,Yes Bank,17,3,0,1,0.92,1
txn_011440,559.64,Netbanking,card_declined,ICICI,21,1,0,3,0.947,0
txn_011441,1702.92,UPI,insufficient_funds,IDFC,22,5,1,2,0.349,0
txn_011442,760.9,Debit Card,insufficient_funds,IDFC,0,6,1,1,0.888,1
txn_011443,1342.28,UPI,card_declined,HDFC,4,4,0,0,0.49,1
txn_011444,1104.06,UPI,network_timeout,SBI,12,4,0,0,0.841,1
txn_011445,127.74,Netbanking,wrong_otp,SBI,13,5,1,2,0.618,0
txn_011446,4605.2,Debit Card,bank_server_down,Axis,14,6,1,0,0.874,1
txn_011447,469.76,UPI,network_timeout,Kotak,6,5,1,0,0.627,0
txn_011448,1638.42,Debit Card,wrong_otp,SBI,17,1,0,0,0.735,0
txn_011449,420.61,Credit Card,insufficient_funds,HDFC,21,4,0,0,0.651,0
txn_011450,340.61,UPI,wrong_otp,Axis,22,6,1,1,0.796,1
txn_011451,368.74,Wallet,card_declined,Axis,19,3,0,1,0.307,1
txn_011452,462.74,UPI,wrong_otp,IDFC,20,0,0,0,0.73,1
txn_011453,4870.5,Debit Card,network_timeout,Kotak,23,4,0,0,0.497,0
txn_011454,1882.2,Debit Card,bank_server_down,IDFC,10,5,1,0,0.944,0
txn_011455,1313.18,UPI,wrong_otp,Kotak,0,6,1,1,0.537,1
txn_011456,990.21,Netbanking,insufficient_funds,Kotak,13,5,1,1,0.696,0
txn_011457,716.83,Wallet,card_declined,IDFC,14,0,0,0,0.682,1
txn_011458,690.01,Wallet,insufficient_funds,Axis,6,6,1,0,0.829,0
txn_011459,1001.15,Netbanking,network_timeout,Yes Bank,17,2,0,0,0.466,0
txn_011460,450.54,UPI,insufficient_funds,Kotak,0,1,0,1,0.643,0
txn_011461,487.59,Credit Card,insufficient_funds,Yes Bank,13,3,0,1,0.694,0
txn_011462,481.84,Credit Card,network_timeout,Axis,11,4,0,1,0.905,1
txn_011463,484.08,UPI,insufficient_funds,SBI,6,5,1,1,0.725,1
txn_011464,192.48,UPI,bank_server_down,Kotak,23,4,0,1,0.913,1
txn_011465,449.28,UPI,wrong_otp,IDFC,20,3,0,2,0.675,1
txn_011466,383.05,Debit Card,bank_server_down,IDFC,2,4,0,0,0.686,1
txn_011467,1416.55,Credit Card,network_timeout,HDFC,15,3,0,2,0.745,0
txn_011468,460.86,Netbanking,wrong_otp,ICICI,12,5,1,1,0.754,1
txn_011469,908.12,UPI,wrong_otp,HDFC,5,4,0,0,0.515,1
